url,kind,lang,status,final_url,title,description,canonical,robots,h1_count,h1_first,category_description_marker,bytes,error
https://www.elmercadodeorigen.com/en/product/12-jars-of-preserved-leeks-720-ml/,product,en,200,https://www.elmercadodeorigen.com/en/product/12-jars-of-preserved-leeks-720-ml/?emdo_final_crawl=1787306055203909463,"12 Jars of Preserved Leeks, 720 ml - El Mercado de Origen","Box with 12 jars of NATURAL CANNED LEEKS, in a 720 ml glass jar. Natural and artisan product, without preservatives or colorings. Produced by canned Vega Esla, a",https://www.elmercadodeorigen.com/en/product/12-jars-of-preserved-leeks-720-ml/,max-image-preview:large,1,"12 Jars of Preserved Leeks, 720 ml",False,1101449,
https://www.elmercadodeorigen.com/en/product/12-jars-of-spicy-roasted-peppers-314-ml/,product,en,200,https://www.elmercadodeorigen.com/en/product/12-jars-of-spicy-roasted-peppers-314-ml/?emdo_final_crawl=1787306055203909463,"12 Jars of Spicy Roasted Peppers, 314 ml - El Mercado de Origen","Box of 12 jars of SPICY ROASTED PEPPER, wood-roasted and peeled by hand, in a 314 ml glass container. SHIPPING COSTS INCLUDED Natural product, without preservatives or coloring",https://www.elmercadodeorigen.com/en/product/12-jars-of-spicy-roasted-peppers-314-ml/,max-image-preview:large,1,"12 Jars of Spicy Roasted Peppers, 314 ml",False,1102824,
https://www.elmercadodeorigen.com/en/product/12-jars-of-sweet-and-sour-peppers-720-ml/,product,en,200,https://www.elmercadodeorigen.com/en/product/12-jars-of-sweet-and-sour-peppers-720-ml/?emdo_final_crawl=1787306055203909463,"12 Jars of Sweet-and-Sour Peppers, 720 ml - El Mercado de Origen","Box with 12 jars of sweet and sour peppers presented in a 720 ml glass jar. Natural and artisanal product, without preservatives or colorings. Produced by canned Vega",https://www.elmercadodeorigen.com/en/product/12-jars-of-sweet-and-sour-peppers-720-ml/,max-image-preview:large,1,"12 Jars of Sweet-and-Sour Peppers, 720 ml",False,1102220,
https://www.elmercadodeorigen.com/en/product/12-jars-of-sweet-roasted-peppers/,product,en,200,https://www.elmercadodeorigen.com/en/product/12-jars-of-sweet-roasted-peppers/?emdo_final_crawl=1787306055203909463,12 Jars of Sweet Roasted Peppers - El Mercado de Origen,"Box of 12 jars of SWEET ROASTED PEPPER, wood-roasted and peeled by hand, in a 314 ml glass container. SHIPPING COSTS INCLUDED Natural product, without preservatives or coloring",https://www.elmercadodeorigen.com/en/product/12-jars-of-sweet-roasted-peppers/,max-image-preview:large,1,12 Jars of Sweet Roasted Peppers,False,1101939,
https://www.elmercadodeorigen.com/en/product/12-jars-of-tomato-jam-250-ml/,product,en,200,https://www.elmercadodeorigen.com/en/product/12-jars-of-tomato-jam-250-ml/?emdo_final_crawl=1787306055203909463,"12 Jars of Tomato Jam, 250 ml - El Mercado de Origen","Box with 12 jars of tomato jam, in a 250 ml glass jar, artisan product, without preservatives or colorings, all natural. This jam only has tomato and sugar,",https://www.elmercadodeorigen.com/en/product/12-jars-of-tomato-jam-250-ml/,max-image-preview:large,1,"12 Jars of Tomato Jam, 250 ml",False,1101762,
https://www.elmercadodeorigen.com/en/product/2-chuck-tomahawk-steaks-wine-box/,product,en,200,https://www.elmercadodeorigen.com/en/product/2-chuck-tomahawk-steaks-wine-box/?emdo_final_crawl=1787306055203909463,2 chuck tomahawk steaks & wine box - El Mercado de Origen,PRICE PER BOX: 2 beef chuck tomahawk steaks and a bottle of Camina Roble red wine or a similar wine.,https://www.elmercadodeorigen.com/en/product/2-chuck-tomahawk-steaks-wine-box/,max-image-preview:large,1,2 chuck tomahawk steaks & wine box,False,1107574,
https://www.elmercadodeorigen.com/en/product/20-kg-red-pontiac-potatoes/,product,en,200,https://www.elmercadodeorigen.com/en/product/20-kg-red-pontiac-potatoes/?emdo_final_crawl=1787306055203909463,20 kg Red Pontiac Potatoes - El Mercado de Origen,"20 kg RED POTATOES, RED PONTIAC VARIETY, SHIPPING COSTS INCLUDED TO THE ENTIRE PENINSULA Red Pontiac variety red potatoes with white flesh and marked eyes, it is a",https://www.elmercadodeorigen.com/en/product/20-kg-red-pontiac-potatoes/,max-image-preview:large,1,20 kg Red Pontiac Potatoes,False,1097823,
https://www.elmercadodeorigen.com/en/product/20-kg-white-kennebec-potatoes/,product,en,200,https://www.elmercadodeorigen.com/en/product/20-kg-white-kennebec-potatoes/?emdo_final_crawl=1787306055203909463,20 kg White Kennebec Potatoes - El Mercado de Origen,"SHIPPING COSTS INCLUDED TO THE WHOLE PENINSULA 20 kg OF WHITE POTATOES, KENNEBEC VARIETY. The Kennebec potato is easily recognized because it looks like a potato. We package",https://www.elmercadodeorigen.com/en/product/20-kg-white-kennebec-potatoes/,max-image-preview:large,1,20 kg White Kennebec Potatoes,False,1097911,
https://www.elmercadodeorigen.com/en/product/4-weekly-7-kg-vegetable-boxes/,product,en,200,https://www.elmercadodeorigen.com/en/product/4-weekly-7-kg-vegetable-boxes/?emdo_final_crawl=1787306055203909463,4 Weekly 7 kg Vegetable Boxes - El Mercado de Origen,"SHIPPING COSTS INCLUDED TO THE WHOLE PENINSULA VEGETABLES FOR ONE OR TWO MONTHS. Subscribe to this incredible offer, 4 boxes of fresh vegetables of 7 kg for €85",https://www.elmercadodeorigen.com/en/product/4-weekly-7-kg-vegetable-boxes/,max-image-preview:large,1,4 Weekly 7 kg Vegetable Boxes,False,1100142,
https://www.elmercadodeorigen.com/en/product/50-iberian-acorn-fed-ham-red-tag/,product,en,200,https://www.elmercadodeorigen.com/en/product/50-iberian-acorn-fed-ham-red-tag/?emdo_final_crawl=1787306055203909463,50% Iberian acorn-fed ham (red tag) - El Mercado de Origen,"Ham from a 50% Iberian pig, acorn-fed and raised free-range on grass and other natural resources of the dehesa, with the guarantee of Hidalgo de la Jara. Complies",https://www.elmercadodeorigen.com/en/product/50-iberian-acorn-fed-ham-red-tag/,max-image-preview:large,1,50% Iberian acorn-fed ham (red tag),False,1137315,
https://www.elmercadodeorigen.com/en/product/50-iberian-acorn-fed-shoulder-ham-red-tag/,product,en,200,https://www.elmercadodeorigen.com/en/product/50-iberian-acorn-fed-shoulder-ham-red-tag/?emdo_final_crawl=1787306055203909463,50% Iberian acorn-fed shoulder ham (red tag) - El Mercado de Origen,"Shoulder ham from a 50% Iberian pig, acorn-fed and raised free-range on grass and other natural resources of the dehesa, with the guarantee of Hidalgo de la Jara.",https://www.elmercadodeorigen.com/en/product/50-iberian-acorn-fed-shoulder-ham-red-tag/,max-image-preview:large,1,50% Iberian acorn-fed shoulder ham (red tag),False,1100392,
https://www.elmercadodeorigen.com/en/product/8-zucchini-flowers/,product,en,200,https://www.elmercadodeorigen.com/en/product/8-zucchini-flowers/?emdo_final_crawl=1787306055203909463,8 Zucchini Flowers - El Mercado de Origen,"We offer you a box with 8 delicate zucchini flowers with SHIPPING COSTS INCLUDED in the peninsula, for shipments to the Balearic Islands, consult. Yes, they are eaten",https://www.elmercadodeorigen.com/en/product/8-zucchini-flowers/,max-image-preview:large,1,8 Zucchini Flowers,False,1100484,
https://www.elmercadodeorigen.com/en/product/acorn-fed-cured-loin-100-iberian-hidalgo-de-la-jara/,product,en,404,https://www.elmercadodeorigen.com/en/product/acorn-fed-cured-loin-100-iberian-hidalgo-de-la-jara/?emdo_final_crawl=1787306055203909463,Page not found – El Mercado de Origen,,,noindex,0,,False,1026526,
https://www.elmercadodeorigen.com/en/product/acorn-fed-cured-loin-100-iberian-in-packs-of-10-units-x-100g-machine/,product,en,404,https://www.elmercadodeorigen.com/en/product/acorn-fed-cured-loin-100-iberian-in-packs-of-10-units-x-100g-machine/?emdo_final_crawl=1787306055203909463,Page not found – El Mercado de Origen,,,noindex,0,,False,1026920,
https://www.elmercadodeorigen.com/en/product/approx-300-g-bag-of-padron-peppers/,product,en,200,https://www.elmercadodeorigen.com/en/product/approx-300-g-bag-of-padron-peppers/?emdo_final_crawl=1787306055203909463,Approx. 300 g Bag of Padrón Peppers - El Mercado de Origen,"Of Galician origin and popular throughout the country, these peppers are characterized by their small size, green color and conical shape. Its most curious aspect is the intense",https://www.elmercadodeorigen.com/en/product/approx-300-g-bag-of-padron-peppers/,max-image-preview:large,1,Approx. 300 g Bag of Padrón Peppers,False,1100870,
https://www.elmercadodeorigen.com/en/product/argentinian-style-beef-short-ribs/,product,en,200,https://www.elmercadodeorigen.com/en/product/argentinian-style-beef-short-ribs/?emdo_final_crawl=1787306055203909463,Argentinian-style beef short ribs - El Mercado de Origen,"Argentinian-style short-rib strip cut across the rib section. It is supplied in strips for barbecue, grilling or oven cooking in the traditional Argentine asado format. Prepared and vacuum",https://www.elmercadodeorigen.com/en/product/argentinian-style-beef-short-ribs/,max-image-preview:large,1,Argentinian-style beef short ribs,False,1105555,
https://www.elmercadodeorigen.com/en/product/artisan-leek-jam-250-ml/,product,en,200,https://www.elmercadodeorigen.com/en/product/artisan-leek-jam-250-ml/?emdo_final_crawl=1787306055203909463,"Artisan Leek Jam, 250 ml - El Mercado de Origen","Leek jam, in a 250 ml glass container without preservatives or colorings. Natural and artisan product, it only contains leeks and sugar, a jam that is perfect to",https://www.elmercadodeorigen.com/en/product/artisan-leek-jam-250-ml/,max-image-preview:large,1,"Artisan Leek Jam, 250 ml",False,1100095,
https://www.elmercadodeorigen.com/en/product/artisan-pepper-jam-250-ml/,product,en,200,https://www.elmercadodeorigen.com/en/product/artisan-pepper-jam-250-ml/?emdo_final_crawl=1787306055203909463,"Artisan Pepper Jam, 250 ml - El Mercado de Origen","Pepper jam, in a 250 ml glass jar without preservatives or colorings. Natural and artisan jam, it only has red pepper and sugar, prepare a good starter, to",https://www.elmercadodeorigen.com/en/product/artisan-pepper-jam-250-ml/,max-image-preview:large,1,"Artisan Pepper Jam, 250 ml",False,1100340,
https://www.elmercadodeorigen.com/en/product/artisan-preserved-leeks-720-ml/,product,en,200,https://www.elmercadodeorigen.com/en/product/artisan-preserved-leeks-720-ml/?emdo_final_crawl=1787306055203909463,"Artisan Preserved Leeks, 720 ml - El Mercado de Origen","Canned leeks, naturally, in a 720 ml glass container. Natural and artisan product, without preservatives or colorings. Produced by canned Vega Esla, a family business from Fresno de",https://www.elmercadodeorigen.com/en/product/artisan-preserved-leeks-720-ml/,max-image-preview:large,1,"Artisan Preserved Leeks, 720 ml",False,1101671,
https://www.elmercadodeorigen.com/en/product/artisan-spicy-roasted-peppers-314-ml/,product,en,200,https://www.elmercadodeorigen.com/en/product/artisan-spicy-roasted-peppers-314-ml/?emdo_final_crawl=1787306055203909463,"Artisan Spicy Roasted Peppers, 314 ml - El Mercado de Origen","Spicy roasted pepper packaged in a 314 ml glass jar, roasted over wood and peeled by hand. Natural product, without preservatives or coloring and handmade. Produced by canned",https://www.elmercadodeorigen.com/en/product/artisan-spicy-roasted-peppers-314-ml/,max-image-preview:large,1,"Artisan Spicy Roasted Peppers, 314 ml",False,1104170,
https://www.elmercadodeorigen.com/en/product/artisan-sweet-and-sour-peppers-720-ml/,product,en,200,https://www.elmercadodeorigen.com/en/product/artisan-sweet-and-sour-peppers-720-ml/?emdo_final_crawl=1787306055203909463,"Artisan Sweet-and-Sour Peppers, 720 ml - El Mercado de Origen","Sweet and sour peppers presented in a 720 ml glass jar. Natural and artisanal product, without preservatives or colorings. Produced by canned Vega Esla, a family business from",https://www.elmercadodeorigen.com/en/product/artisan-sweet-and-sour-peppers-720-ml/,max-image-preview:large,1,"Artisan Sweet-and-Sour Peppers, 720 ml",False,1102901,
https://www.elmercadodeorigen.com/en/product/artisan-sweet-roasted-peppers-314-ml/,product,en,200,https://www.elmercadodeorigen.com/en/product/artisan-sweet-roasted-peppers-314-ml/?emdo_final_crawl=1787306055203909463,"Artisan Sweet Roasted Peppers, 314 ml - El Mercado de Origen","Sweet roasted pepper packaged in a 314 ml glass jar, roasted over wood and peeled by hand. Natural product, without preservatives or coloring and handmade. Produced by canned",https://www.elmercadodeorigen.com/en/product/artisan-sweet-roasted-peppers-314-ml/,max-image-preview:large,1,"Artisan Sweet Roasted Peppers, 314 ml",False,1102158,
https://www.elmercadodeorigen.com/en/product/artisan-tomato-fritada-314-ml/,product,en,200,https://www.elmercadodeorigen.com/en/product/artisan-tomato-fritada-314-ml/?emdo_final_crawl=1787306055203909463,"Artisan Tomato Fritada, 314 ml - El Mercado de Origen","Artisan Tomato Fry, in a 314 ml glass container. Natural product, without preservatives or coloring and handmade. Produced by canned Vega Esla, a family business from Fresno de",https://www.elmercadodeorigen.com/en/product/artisan-tomato-fritada-314-ml/,max-image-preview:large,1,"Artisan Tomato Fritada, 314 ml",False,1100147,
https://www.elmercadodeorigen.com/en/product/artisan-tomato-jam-250-ml/,product,en,200,https://www.elmercadodeorigen.com/en/product/artisan-tomato-jam-250-ml/?emdo_final_crawl=1787306055203909463,"Artisan Tomato Jam, 250 ml - El Mercado de Origen","Tomato jam, in a 250 ml glass jar, artisan product, without preservatives or colorings, all natural. This jam only has tomato and sugar, it makes a good starter,",https://www.elmercadodeorigen.com/en/product/artisan-tomato-jam-250-ml/,max-image-preview:large,1,"Artisan Tomato Jam, 250 ml",False,1100236,
https://www.elmercadodeorigen.com/en/product/assortment-from-acorn-100-iberian-cured-loin-salchichon-and-chorizo/,product,en,404,https://www.elmercadodeorigen.com/en/product/assortment-from-acorn-100-iberian-cured-loin-salchichon-and-chorizo/?emdo_final_crawl=1787306055203909463,Page not found – El Mercado de Origen,,,noindex,0,,False,1026898,
https://www.elmercadodeorigen.com/en/product/barbecue-box/,product,en,200,https://www.elmercadodeorigen.com/en/product/barbecue-box/?emdo_final_crawl=1787306055203909463,Barbecue box - El Mercado de Origen,"Barbecue pack containing 2 kg of veal short ribs, four Classic burgers and 1 kg of skirt steak. The meat is prepared for grilling or barbecuing, with the",https://www.elmercadodeorigen.com/en/product/barbecue-box/,max-image-preview:large,1,Barbecue box,False,1100975,
https://www.elmercadodeorigen.com/en/product/beef-chuck-steaks/,product,en,200,https://www.elmercadodeorigen.com/en/product/beef-chuck-steaks/?emdo_final_crawl=1787306055203909463,Beef chuck steaks - El Mercado de Origen,"Juicy, full-flavoured steaks with natural marbling that makes them particularly tender.",https://www.elmercadodeorigen.com/en/product/beef-chuck-steaks/,max-image-preview:large,1,Beef chuck steaks,False,1104872,
https://www.elmercadodeorigen.com/en/product/beef-churrasco-ribs/,product,en,200,https://www.elmercadodeorigen.com/en/product/beef-churrasco-ribs/?emdo_final_crawl=1787306055203909463,Beef churrasco ribs - El Mercado de Origen,"A barbecue essential, with natural marbling that keeps the meat juicy and full of flavour.",https://www.elmercadodeorigen.com/en/product/beef-churrasco-ribs/,max-image-preview:large,1,Beef churrasco ribs,False,1104304,
https://www.elmercadodeorigen.com/en/product/beef-eye-of-round/,product,en,200,https://www.elmercadodeorigen.com/en/product/beef-eye-of-round/?emdo_final_crawl=1787306055203909463,Beef eye of round - El Mercado de Origen,"Veal eye of round, a cylindrical and very lean cut from the hind leg. It can be used for stews, roasting, medallions or stuffed-style preparations, either whole or",https://www.elmercadodeorigen.com/en/product/beef-eye-of-round/,max-image-preview:large,1,Beef eye of round,False,1091957,
https://www.elmercadodeorigen.com/en/product/beef-flank-cut/,product,en,200,https://www.elmercadodeorigen.com/en/product/beef-flank-cut/?emdo_final_crawl=1787306055203909463,Beef flank cut - El Mercado de Origen,Veal flank cut from the inside of the rib area. It can be cooked whole for barbecues and roasting or prepared as thin steaks. Supplied vacuum packed; after,https://www.elmercadodeorigen.com/en/product/beef-flank-cut/,max-image-preview:large,1,Beef flank cut,False,1098876,
https://www.elmercadodeorigen.com/en/product/beef-flank-for-stuffing/,product,en,200,https://www.elmercadodeorigen.com/en/product/beef-flank-for-stuffing/?emdo_final_crawl=1787306055203909463,Beef flank for stuffing - El Mercado de Origen,Veal flank prepared already opened out for stuffing at home. This cut is commonly used for filled dishes and can be combined with different ingredients before oven or,https://www.elmercadodeorigen.com/en/product/beef-flank-for-stuffing/,max-image-preview:large,1,Beef flank for stuffing,False,1105942,
https://www.elmercadodeorigen.com/en/product/beef-flank-ragout/,product,en,200,https://www.elmercadodeorigen.com/en/product/beef-flank-ragout/?emdo_final_crawl=1787306055203909463,Beef flank ragout - El Mercado de Origen,"Beef pito ragout made from a cut located close to the skirt. It has a pronounced flavour and juicy texture and is supplied diced for stews, braises and",https://www.elmercadodeorigen.com/en/product/beef-flank-ragout/,max-image-preview:large,1,Beef flank ragout,False,1090090,
https://www.elmercadodeorigen.com/en/product/beef-marrow-bones/,product,en,200,https://www.elmercadodeorigen.com/en/product/beef-marrow-bones/?emdo_final_crawl=1787306055203909463,Beef marrow bones - El Mercado de Origen,"Fresh veal bones prepared for stocks, broths, stews and traditional boiled dishes. They are cut and cleaned before packing and supplied vacuum packed, ready to use in recipes",https://www.elmercadodeorigen.com/en/product/beef-marrow-bones/,max-image-preview:large,1,Beef marrow bones,False,1100108,
https://www.elmercadodeorigen.com/en/product/beef-osso-buco/,product,en,200,https://www.elmercadodeorigen.com/en/product/beef-osso-buco/?emdo_final_crawl=1787306055203909463,Beef osso buco - El Mercado de Origen,Osso buco is cross-cut beef shin served with the bone and marrow in the centre. Price per kg.,https://www.elmercadodeorigen.com/en/product/beef-osso-buco/,max-image-preview:large,1,Beef osso buco,False,1101154,
https://www.elmercadodeorigen.com/en/product/beef-picanha-rump-cap/,product,en,200,https://www.elmercadodeorigen.com/en/product/beef-picanha-rump-cap/?emdo_final_crawl=1787306055203909463,Beef picanha (rump cap) - El Mercado de Origen,"Veal rump cap or picanha, a relatively small cut whose narrow end is particularly flavourful. It is a versatile first-class cut that can be cooked on a barbecue,",https://www.elmercadodeorigen.com/en/product/beef-picanha-rump-cap/,max-image-preview:large,1,Beef picanha (rump cap),False,1104367,
https://www.elmercadodeorigen.com/en/product/beef-roasting-joint/,product,en,200,https://www.elmercadodeorigen.com/en/product/beef-roasting-joint/?emdo_final_crawl=1787306055203909463,Beef roasting joint - El Mercado de Origen,"Veal roast beef prepared from striploin as a single piece of approximately 1.5 kg. It is primarily intended for roasting and can be served hot, warm or cold,",https://www.elmercadodeorigen.com/en/product/beef-roasting-joint/,max-image-preview:large,1,Beef roasting joint,False,1101140,
https://www.elmercadodeorigen.com/en/product/beef-shin/,product,en,200,https://www.elmercadodeorigen.com/en/product/beef-shin/?emdo_final_crawl=1787306055203909463,Beef shin - El Mercado de Origen,"Veal shin from the lower leg. This cut is particularly suited to stews, braises and slow-cooked dishes because of the way it responds to longer cooking. It is",https://www.elmercadodeorigen.com/en/product/beef-shin/,max-image-preview:large,1,Beef shin,False,1100532,
https://www.elmercadodeorigen.com/en/product/beef-skirt-steak/,product,en,200,https://www.elmercadodeorigen.com/en/product/beef-skirt-steak/?emdo_final_crawl=1787306055203909463,Beef skirt steak - El Mercado de Origen,"A richly flavoured cut of beef from close to the ribs. Price per tray of 2 pieces, approximately 500g each.",https://www.elmercadodeorigen.com/en/product/beef-skirt-steak/,max-image-preview:large,1,Beef skirt steak,False,1099915,
https://www.elmercadodeorigen.com/en/product/beef-steaks-for-cachopo/,product,en,200,https://www.elmercadodeorigen.com/en/product/beef-steaks-for-cachopo/?emdo_final_crawl=1787306055203909463,Beef steaks for cachopo - El Mercado de Origen,"Veal steaks prepared specifically for cachopos, using cuts such as topside or silverside. They are sliced thinly in a format suitable for filling, breading and frying, so the",https://www.elmercadodeorigen.com/en/product/beef-steaks-for-cachopo/,max-image-preview:large,1,Beef steaks for cachopo,False,1107420,
https://www.elmercadodeorigen.com/en/product/beef-tenderloin/,product,en,200,https://www.elmercadodeorigen.com/en/product/beef-tenderloin/?emdo_final_crawl=1787306055203909463,Beef tenderloin - El Mercado de Origen,"One of the finest cuts of beef, taken from the inner loin. Highly prized for its flavour and exceptionally tender texture. Price per kg.",https://www.elmercadodeorigen.com/en/product/beef-tenderloin/,max-image-preview:large,1,Beef tenderloin,False,1105811,
https://www.elmercadodeorigen.com/en/product/beef-tomahawk-steak/,product,en,200,https://www.elmercadodeorigen.com/en/product/beef-tomahawk-steak/?emdo_final_crawl=1787306055203909463,Beef tomahawk steak - El Mercado de Origen,"A beef rib steak cut in tomahawk style, with the rib-eye medallion and the full rib bone left attached. Price per piece. Approx. weight: 0.8–1 kg.",https://www.elmercadodeorigen.com/en/product/beef-tomahawk-steak/,max-image-preview:large,1,Beef tomahawk steak,False,1102082,
https://www.elmercadodeorigen.com/en/product/broccoli/,product,en,200,https://www.elmercadodeorigen.com/en/product/broccoli/?emdo_final_crawl=1787306055203909463,Broccoli - El Mercado de Origen,"Broccoli is one of the so-called ""superfoods"" for its nutritional and antioxidants properties. It is a vegetable from the cabbage family. Qualified as the vegetable with the highest",https://www.elmercadodeorigen.com/en/product/broccoli/,max-image-preview:large,1,Broccoli,False,1098204,
https://www.elmercadodeorigen.com/en/product/cabbage/,product,en,200,https://www.elmercadodeorigen.com/en/product/cabbage/?emdo_final_crawl=1787306055203909463,Cabbage - El Mercado de Origen,"Cabbage has in its heart one of the foods with the highest percentages of vitamins and minerals used since time immemorial. It is a vegetable with fleshy, rounded",https://www.elmercadodeorigen.com/en/product/cabbage/,max-image-preview:large,1,Cabbage,False,1098285,
https://www.elmercadodeorigen.com/en/product/canela-beans/,product,en,200,https://www.elmercadodeorigen.com/en/product/canela-beans/?emdo_final_crawl=1787306055203909463,Canela Beans - El Mercado de Origen,"The cinnamon color makes it very easy to identify this gourmet bean, with an elongated, rounded shape and medium size. When cooked, its cinnamon color transforms into a",https://www.elmercadodeorigen.com/en/product/canela-beans/,max-image-preview:large,1,Canela Beans,False,1083667,
https://www.elmercadodeorigen.com/en/product/chili-peppers-in-vinegar-720-ml/,product,en,200,https://www.elmercadodeorigen.com/en/product/chili-peppers-in-vinegar-720-ml/?emdo_final_crawl=1787306055203909463,"Chili Peppers in Vinegar, 720 ml - El Mercado de Origen","Pickled chillies, of the variety piparras, piperras, piparrak, from Ibarra, or simply Basque chillies, different ways of calling this type of chillies, between 8 and 12 centimeters and",https://www.elmercadodeorigen.com/en/product/chili-peppers-in-vinegar-720-ml/,max-image-preview:large,1,"Chili Peppers in Vinegar, 720 ml",False,1100654,
https://www.elmercadodeorigen.com/en/product/chuck-tomahawk-steak/,product,en,200,https://www.elmercadodeorigen.com/en/product/chuck-tomahawk-steak/?emdo_final_crawl=1787306055203909463,Chuck tomahawk steak - El Mercado de Origen,"Beef chuck cut in tomahawk style, with the chuck medallion and the full rib bone left attached. Price per piece. Approx. weight: 0.8–1 kg.",https://www.elmercadodeorigen.com/en/product/chuck-tomahawk-steak/,max-image-preview:large,1,Chuck tomahawk steak,False,1104314,
https://www.elmercadodeorigen.com/en/product/couples-beef-box/,product,en,200,https://www.elmercadodeorigen.com/en/product/couples-beef-box/?emdo_final_crawl=1787306055203909463,Couples’ beef box - El Mercado de Origen,"PRICE PER BOX: A selection for two with 2 entrecôte steaks of approximately 300g each, 2 classic burgers and a bottle of Camina Roble red wine or a",https://www.elmercadodeorigen.com/en/product/couples-beef-box/,max-image-preview:large,1,Couples’ beef box,False,1108784,
https://www.elmercadodeorigen.com/en/product/cucumber/,product,en,200,https://www.elmercadodeorigen.com/en/product/cucumber/?emdo_final_crawl=1787306055203909463,Cucumber - El Mercado de Origen,"Fresh seasonal cucumber from La Huerta de Ana Mari.storage: It can be kept in the refrigerator for more than a week. It is not advisable to freeze it,",https://www.elmercadodeorigen.com/en/product/cucumber/,max-image-preview:large,1,Cucumber,False,1097208,
https://www.elmercadodeorigen.com/en/product/dried-onions-kg/,product,en,200,https://www.elmercadodeorigen.com/en/product/dried-onions-kg/?emdo_final_crawl=1787306055203909463,Dried Onions (kg) - El Mercado de Origen,"A fundamental component of Mediterranean cuisine that appears in almost all stews, stews, soups, rice dishes, sauces, etc., the onion is the underground part in the form of",https://www.elmercadodeorigen.com/en/product/dried-onions-kg/,max-image-preview:large,1,Dried Onions (kg),False,1099419,
https://www.elmercadodeorigen.com/en/product/dry-aged-beef-strips-for-hot-stone-cooking/,product,en,200,https://www.elmercadodeorigen.com/en/product/dry-aged-beef-strips-for-hot-stone-cooking/?emdo_final_crawl=1787306055203909463,Dry-aged beef strips for hot-stone cooking - El Mercado de Origen,"Matured beef prepared for cooking on a hot stone, griddle or pan. It has intramuscular fat and a pronounced flavour and is supplied sliced in vacuum-packed trays. The",https://www.elmercadodeorigen.com/en/product/dry-aged-beef-strips-for-hot-stone-cooking/,max-image-preview:large,1,Dry-aged beef strips for hot-stone cooking,False,1104524,
https://www.elmercadodeorigen.com/en/product/dry-aged-mature-beef-rib-steak/,product,en,200,https://www.elmercadodeorigen.com/en/product/dry-aged-mature-beef-rib-steak/?emdo_final_crawl=1787306055203909463,Dry-aged mature beef rib steak - El Mercado de Origen,"A rib cut from carefully selected mature beef, dry-aged for depth of flavour. Price per piece.",https://www.elmercadodeorigen.com/en/product/dry-aged-mature-beef-rib-steak/,max-image-preview:large,1,Dry-aged mature beef rib steak,False,1107964,
https://www.elmercadodeorigen.com/en/product/eggplant/,product,en,200,https://www.elmercadodeorigen.com/en/product/eggplant/?emdo_final_crawl=1787306055203909463,Eggplant - El Mercado de Origen,"It is a plant from warm or temperate climates, it is very sensitive to cold and that is why we only have it in the summer months. From",https://www.elmercadodeorigen.com/en/product/eggplant/,max-image-preview:large,1,Eggplant,False,1101838,
https://www.elmercadodeorigen.com/en/product/extra-virgin-olive-oil-12-x-500ml-pet/,product,en,200,https://www.elmercadodeorigen.com/en/product/extra-virgin-olive-oil-12-x-500ml-pet/?emdo_final_crawl=1787306055203909463,Extra virgin olive oil 12 × 500ml PET - El Mercado de Origen,Shipping in 24–48h.,https://www.elmercadodeorigen.com/en/product/extra-virgin-olive-oil-12-x-500ml-pet/,max-image-preview:large,1,Extra virgin olive oil 12 × 500ml PET,False,1092193,
https://www.elmercadodeorigen.com/en/product/extra-virgin-olive-oil-15-x-1l/,product,en,200,https://www.elmercadodeorigen.com/en/product/extra-virgin-olive-oil-15-x-1l/?emdo_final_crawl=1787306055203909463,Extra virgin olive oil 15 × 1L - El Mercado de Origen,Shipping in 24–48h.,https://www.elmercadodeorigen.com/en/product/extra-virgin-olive-oil-15-x-1l/,max-image-preview:large,1,Extra virgin olive oil 15 × 1L,False,1091908,
https://www.elmercadodeorigen.com/en/product/extra-virgin-olive-oil-5l/,product,en,200,https://www.elmercadodeorigen.com/en/product/extra-virgin-olive-oil-5l/?emdo_final_crawl=1787306055203909463,Extra virgin olive oil 5L - El Mercado de Origen,"November is harvest time in the Córdoba countryside. Although the timing differs in other parts of Spain, choosing the right moment to pick the olives is essential to",https://www.elmercadodeorigen.com/en/product/extra-virgin-olive-oil-5l/,max-image-preview:large,1,Extra virgin olive oil 5L,False,1105488,
https://www.elmercadodeorigen.com/en/product/family-beef-box/,product,en,200,https://www.elmercadodeorigen.com/en/product/family-beef-box/?emdo_final_crawl=1787306055203909463,Family beef box - El Mercado de Origen,"PRICE PER BOX. A 3 kg beef selection with 1 kg of steaks, 1 kg of lean diced beef and 1 kg of minced beef, plus complimentary beef",https://www.elmercadodeorigen.com/en/product/family-beef-box/,max-image-preview:large,1,Family beef box,False,1100454,
https://www.elmercadodeorigen.com/en/product/fried-peppers-in-olive-oil-314-ml/,product,en,200,https://www.elmercadodeorigen.com/en/product/fried-peppers-in-olive-oil-314-ml/?emdo_final_crawl=1787306055203909463,"Fried Peppers in Olive Oil, 314 ml - El Mercado de Origen","Peppers fried in olive oil presented in a 314 ml glass jar. Natural and artisanal product, without preservatives or colorings. Produced by canned Vega Esla, a family business",https://www.elmercadodeorigen.com/en/product/fried-peppers-in-olive-oil-314-ml/,max-image-preview:large,1,"Fried Peppers in Olive Oil, 314 ml",False,1100523,
