12226	El Catedrático	Jamón de cebo ibérico 50% raza ibérica (Cortado a cuchillo)	Iberian grain-fed ham 50% Iberian breed (hand-sliced)	jamon-de-cebo-iberico-50-raza-iberica-cortado-a-cuchillo-2	iberian-grain-fed-ham-50-iberian-breed-hand-sliced-el-catedratico
12244	El Catedrático	Jamón de cebo ibérico 50% raza ibérica (Cortado a máquina)	Grain-fed ham Iberian 50% Iberian breed (machine-sliced)	jamon-de-cebo-iberico-50-raza-iberica-cortado-a-maquina-2	grain-fed-ham-iberian-50-iberian-breed-machine-sliced-el-catedratico
12263	El Catedrático	Jamón de cebo de campo ibérico 50% raza ibérica	Free-range grain-fed ham Iberian 50% Iberian breed	jamon-de-cebo-de-campo-iberico-50-raza-iberica-2	free-range-grain-fed-ham-iberian-50-iberian-breed-el-catedratico
12271	El Catedrático	Jamón de cebo de campo ibérico 50% raza ibérica (Deshuesado)	Iberian free-range grain-fed ham 50% Iberian breed (boneless)	jamon-de-cebo-de-campo-iberico-50-raza-iberica-deshuesado-2	iberian-free-range-grain-fed-ham-50-iberian-breed-boneless-el-catedratico
12281	El Catedrático	Jamón de cebo de campo ibérico 50% raza ibérica (Cortado a cuchillo)	Iberian free-range grain-fed ham 50% Iberian breed (hand-sliced)	jamon-de-cebo-de-campo-iberico-50-raza-iberica-cortado-a-cuchillo-2	iberian-free-range-grain-fed-ham-50-iberian-breed-hand-sliced-el-catedratico
12299	El Catedrático	Jamón de cebo de campo ibérico 50% raza ibérica (Cortado a máquina)	Iberian free-range grain-fed ham 50% Iberian breed (machine-sliced)	jamon-de-cebo-de-campo-iberico-50-raza-iberica-cortado-a-maquina-2	iberian-free-range-grain-fed-ham-50-iberian-breed-machine-sliced-el-catedratico
12317	El Catedrático	Paleta de bellota 100% ibérica	Acorn-fed shoulder ham 100% Iberian	paleta-de-bellota-100-iberica	acorn-fed-shoulder-ham-100-iberian
12324	El Catedrático	Paleta de bellota 100% ibérica (Deshuesada)	Acorn-fed shoulder ham 100% Iberian (boneless)	paleta-de-bellota-100-iberica-deshuesada	acorn-fed-shoulder-ham-100-iberian-boneless
12339	El Catedrático	Paleta de bellota 100% ibérica (Cortada a máquina)	Acorn-fed shoulder ham 100% Iberian (machine-sliced)	paleta-de-bellota-100-iberica-cortada-a-maquina	acorn-fed-shoulder-ham-100-iberian-machine-sliced
12354	El Catedrático	Paleta de bellota ibérica 75% raza ibérica	Iberian acorn-fed shoulder ham 75% Iberian breed	paleta-de-bellota-iberica-75-raza-iberica-2	iberian-acorn-fed-shoulder-ham-75-iberian-breed-el-catedratico
12365	El Catedrático	Paleta de bellota ibérica 75% raza ibérica (Deshuesada)	Iberian acorn-fed shoulder ham 75% Iberian breed (boneless)	paleta-de-bellota-iberica-75-raza-iberica-deshuesada-2	iberian-acorn-fed-shoulder-ham-75-iberian-breed-boneless-el-catedratico
12377	El Catedrático	Paleta de bellota ibérica 75% raza ibérica (Cortada a máquina)	Iberian acorn-fed shoulder ham 75% Iberian breed (machine-sliced)	paleta-de-bellota-iberica-75-raza-iberica-cortada-a-maquina-2	iberian-acorn-fed-shoulder-ham-75-iberian-breed-machine-sliced-el-catedratico
12392	El Catedrático	Paleta de bellota ibérica 50% raza ibérica	Acorn-fed shoulder ham Iberian 50% Iberian breed	paleta-de-bellota-iberica-50-raza-iberica-2	acorn-fed-shoulder-ham-iberian-50-iberian-breed-el-catedratico
12404	El Catedrático	Paleta de bellota ibérica 50% raza ibérica (Deshuesada)	Iberian acorn-fed shoulder ham 50% Iberian breed (boneless)	paleta-de-bellota-iberica-50-raza-iberica-deshuesada-2	iberian-acorn-fed-shoulder-ham-50-iberian-breed-boneless-el-catedratico
12416	El Catedrático	Paleta de bellota ibérica 50% raza ibérica (Cortada a máquina)	Iberian acorn-fed shoulder ham 50% Iberian breed (machine-sliced)	paleta-de-bellota-iberica-50-raza-iberica-cortada-a-maquina	iberian-acorn-fed-shoulder-ham-50-iberian-breed-machine-sliced
12431	El Catedrático	Paleta de cebo ibérica 50% raza ibérica	Grain-fed shoulder ham Iberian 50% Iberian breed	paleta-de-cebo-iberica-50-raza-iberica-2	grain-fed-shoulder-ham-iberian-50-iberian-breed-el-catedratico
12436	El Catedrático	Paleta de cebo ibérica 50% raza ibérica (Deshuesada)	Iberian grain-fed shoulder ham 50% Iberian breed (boneless)	paleta-de-cebo-iberica-50-raza-iberica-deshuesada	iberian-grain-fed-shoulder-ham-50-iberian-breed-boneless-el-catedratico
12445	El Catedrático	Paleta de cebo ibérica 50% raza ibérica (Cortada a máquina)	Iberian grain-fed shoulder ham 50% Iberian breed (machine-sliced)	paleta-de-cebo-iberica-50-raza-iberica-cortada-a-maquina-2	iberian-grain-fed-shoulder-ham-50-iberian-breed-machine-sliced-el-catedratico
12460	El Catedrático	Paleta de cebo de campo ibérica 50% raza ibérica	Free-range grain-fed shoulder ham Iberian 50% Iberian breed	paleta-de-cebo-de-campo-iberica-50-raza-iberica-2	free-range-grain-fed-shoulder-ham-iberian-50-iberian-breed-el-catedratico
12463	El Catedrático	Paleta de cebo de campo ibérica 50% raza ibérica (Deshuesada)	Iberian free-range grain-fed shoulder ham 50% Iberian breed (boneless)	paleta-de-cebo-de-campo-iberica-50-raza-iberica-deshuesada-2	iberian-free-range-grain-fed-shoulder-ham-50-iberian-breed-boneless-el-catedratico
12470	El Catedrático	Paleta de cebo de campo ibérica 50% raza ibérica (Cortada a máquina)	Iberian free-range grain-fed shoulder ham 50% Iberian breed (machine-sliced)	paleta-de-cebo-de-campo-iberica-50-raza-iberica-cortada-a-maquina-2	iberian-free-range-grain-fed-shoulder-ham-50-iberian-breed-machine-sliced-el-catedratico
12485	El Catedrático	Sobres jamón de bellota ibérico 100% raza ibérica	Packs acorn-fed ham 100% Iberian Iberian breed	sobres-jamon-de-bellota-iberico-100-raza-iberica	packs-acorn-fed-ham-100-iberian-iberian-breed
12488	El Catedrático	Sobres jamón de bellota ibérico 75% raza ibérica	Packs acorn-fed ham Iberian 75% Iberian breed	sobres-jamon-de-bellota-iberico-75-raza-iberica	packs-acorn-fed-ham-iberian-75-iberian-breed
12491	El Catedrático	Sobres jamón de cebo de campo ibérico 50% raza ibérica	Packs free-range grain-fed ham Iberian 50% Iberian breed	sobres-jamon-de-cebo-de-campo-iberico-50-raza-iberica	packs-free-range-grain-fed-ham-iberian-50-iberian-breed
12494	El Catedrático	Lomo de bellota 100% ibérico	Acorn-fed cured loin 100% Iberian	lomo-de-bellota-100-iberico	acorn-fed-cured-loin-100-iberian-el-catedratico
12497	El Catedrático	Lomo de bellota ibérico 75% raza ibérico	Acorn-fed cured loin Iberian 75% Iberian breed	lomo-de-bellota-iberico-75-raza-iberico	acorn-fed-cured-loin-iberian-75-iberian-breed
12500	El Catedrático	Lomo de cebo de campo 50% raza ibérico	Free-range grain-fed cured loin 50% Iberian breed	lomo-de-cebo-de-campo-50-raza-iberico	free-range-grain-fed-cured-loin-50-iberian-breed-el-catedratico
12503	El Catedrático	Lomito de bellota 100% ibérico	Acorn-fed presa loin 100% Iberian	lomito-de-bellota-100-iberico	acorn-fed-presa-loin-100-iberian
12506	El Catedrático	Chorizo bellota ibérico 100%. el mejor del mundo	Acorn 100% Iberian chorizo. the best in the world	chorizo-bellota-iberico-100-el-mejor-del-mundo	acorn-100-iberian-chorizo-the-best-in-the-world
12509	El Catedrático	Sobres de lomo de bellota 100%	Packs by acorn-fed cured loin 100%	sobres-de-lomo-de-bellota-100	packs-by-acorn-fed-cured-loin-100
12512	El Catedrático	Chorizo bellota ibérico 100% (En caja de madera)	Acorn Iberian Chorizo 100% (in a wooden box)	chorizo-bellota-iberico-100-en-caja-de-madera	acorn-iberian-chorizo-100-in-a-wooden-box
12515	El Catedrático	Sobres de chorizo bellota ibérico 100%. el mejor del mundo.	Packs of 100% Iberian chorizo acorn. the best in the world.	sobres-de-chorizo-bellota-iberico-100-el-mejor-del-mundo	packs-of-100-iberian-chorizo-acorn-the-best-in-the-world
12518	El Catedrático	Salchichón bellota ibérico 100%. mejor salchichon 2025.	Acorn 100% Iberian sausage. best sausage 2025.	salchichon-bellota-iberico-100-mejor-salchichon-2025	acorn-100-iberian-sausage-best-sausage-2025
12521	El Catedrático	Salchichón de bellota ibérico 100% (En caja de madera)	100% Iberian acorn-fed salchichón (in a wooden box)	salchichon-de-bellota-iberico-100-en-caja-de-madera	100-iberian-acorn-fed-salchichon-in-a-wooden-box
12524	El Catedrático	Sobres de salchichón bellota ibérico 100%. mejor salchichon 2025.	Packs 100% Iberian salami acorn. best sausage 2025.	sobres-de-salchichon-bellota-iberico-100-mejor-salchichon-2025	packs-100-iberian-salami-acorn-best-sausage-2025
12527	El Catedrático	Chorizo extra bellota	Extra chorizo acorn	chorizo-extra-bellota	extra-chorizo-acorn
12530	El Catedrático	Taco jamón de bellota 100% ibérico	Acorn-fed ham 100% Iberian Taco	taco-jamon-de-bellota-100-iberico	acorn-fed-ham-100-iberian-taco
12533	El Catedrático	Salchichón bellota ibérico 100% herradura	Acorn Iberian sausage 100% horseshoe-shaped	salchichon-bellota-iberico-100-herradura	acorn-iberian-sausage-100-horseshoe-shaped
12536	El Catedrático	Taco jamón de bellota ibérico 75% raza ibérica	Taco acorn-fed ham Iberian 75% Iberian breed	taco-jamon-de-bellota-iberico-75-raza-iberica	taco-acorn-fed-ham-iberian-75-iberian-breed
12539	El Catedrático	Chorizo extra	Extra chorizo	chorizo-extra-2	extra-chorizo-el-catedratico
12542	El Catedrático	Taco jamón de bellota ibérico 50% raza ibérica	Acorn-fed ham Iberian Taco 50% Iberian breed	taco-jamon-de-bellota-iberico-50-raza-iberica	acorn-fed-ham-iberian-taco-50-iberian-breed
12545	El Catedrático	Chorizo picante extra	Extra spicy chorizo	chorizo-picante-extra	extra-spicy-chorizo-el-catedratico
12548	El Catedrático	Taco jamón de cebo ibérico 50% raza ibérica	Taco grain-fed ham Iberian 50% Iberian breed	taco-jamon-de-cebo-iberico-50-raza-iberica	taco-grain-fed-ham-iberian-50-iberian-breed
12551	El Catedrático	Lomo de bellota 100% ibérico (En caja de madera)	Acorn-fed cured loin 100% Iberian (in a wooden box)	lomo-de-bellota-100-iberico-en-caja-de-madera	acorn-fed-cured-loin-100-iberian-in-a-wooden-box
12554	El Catedrático	Taco jamón de cebo de campo ibérico 50% raza ibérica	Taco free-range grain-fed ham Iberian 50% Iberian breed	taco-jamon-de-cebo-de-campo-iberico-50-raza-iberica	taco-free-range-grain-fed-ham-iberian-50-iberian-breed
12557	El Catedrático	Lomo de bellota ibérico 75% raza ibérico (En caja de madera)	Acorn-fed cured loin Iberian 75% Iberian breed (in a wooden box)	lomo-de-bellota-iberico-75-raza-iberico-en-caja-de-madera	acorn-fed-cured-loin-iberian-75-iberian-breed-in-a-wooden-box
12560	El Catedrático	Lomito de bellota 100% ibérico (En caja de madera)	Acorn-fed presa loin 100% Iberian (in a wooden box)	lomito-de-bellota-100-iberico-en-caja-de-madera	acorn-fed-presa-loin-100-iberian-in-a-wooden-box
12563	El Catedrático	Jamón de cebo de campo ibérico 50% raza ibérica 7.5 kg + jamonero	Free-range grain-fed ham Iberian 50% Iberian breed 7.5 kg + ham holder	jamon-de-cebo-de-campo-iberico-50-raza-iberica-7-5-kg-jamonero	free-range-grain-fed-ham-iberian-50-iberian-breed-7-5-kg-ham-holder
12566	El Catedrático	Tabla jamonera modelo góndola	Ham stand gondola model	tabla-jamonera-modelo-gondola	ham-stand-gondola-model
12569	El Catedrático	Pack 5: 5 sobres de paleta de bellota ibérica 100% raza ibérica cortada a máquina.	Pack 5: 5 packs of 100% Iberian acorn-fed shoulder ham Iberian breed machine-sliced.	pack-5-5-sobres-de-paleta-de-bellota-iberica-100-raza-iberica-cortada-a-maquina-2	pack-5-5-packs-of-100-iberian-acorn-fed-shoulder-ham-iberian-breed-machine-sliced-el-catedratico
12572	El Catedrático	Pack 1: 10 sobres de paleta de bellota ibérica 100% raza ibérica cortada a máquina.	Pack 1: 10 packs of acorn-fed shoulder ham Iberian 100% Iberian breed machine-sliced.	pack-1-10-sobres-de-paleta-de-bellota-iberica-100-raza-iberica-cortada-a-maquina-2	pack-1-10-packs-of-acorn-fed-shoulder-ham-iberian-100-iberian-breed-machine-sliced
12575	El Catedrático	Tabla jamonera modelo bellota 3	Bellota Model 3 Ham Stand	tabla-jamonera-modelo-bellota-3	bellota-model-3-ham-stand
12578	El Catedrático	Pack 2: 20 sobres de paleta de bellota ibérica 100% raza ibérica cortada a máquina.	Pack 2: 20 packs of acorn-fed shoulder ham Iberian 100% Iberian breed machine-sliced.	pack-2-20-sobres-de-paleta-de-bellota-iberica-100-raza-iberica-cortada-a-maquina-2	pack-2-20-packs-of-acorn-fed-shoulder-ham-iberian-100-iberian-breed-machine-sliced-el-catedratico
12581	El Catedrático	Tabla jamonera modelo basculante en acero inoxidable	Ham stand tilting model in stainless steel	tabla-jamonera-modelo-basculante-en-acero-inoxidable	ham-stand-tilting-model-in-stainless-steel
12584	El Catedrático	Pack 3: 10 sobres de paleta de cebo de campo ibérica 50% raza ibérica cortada a máquina.	Pack 3: 10 packs of free-range grain-fed shoulder ham Iberian 50% Iberian breed machine-sliced.	pack-3-10-sobres-de-paleta-de-cebo-de-campo-iberica-50-raza-iberica-cortada-a-maquina-2	pack-3-10-packs-of-free-range-grain-fed-shoulder-ham-iberian-50-iberian-breed-machine-sliced
12587	El Catedrático	Blíster de cuchillo y afilador	Knife and sharpener blister	blister-de-cuchillo-y-afilador	knife-and-sharpener-blister
12590	El Catedrático	Pack 4: 20 sobres de paleta de cebo de campo ibérica 50% raza ibérica cortada a máquina.	Pack 4: 20 packs of Iberian free-range grain-fed shoulder ham 50% Iberian breed machine-sliced.	pack-4-20-sobres-de-paleta-de-cebo-de-campo-iberica-50-raza-iberica-cortada-a-maquina-2	pack-4-20-packs-of-iberian-free-range-grain-fed-shoulder-ham-50-iberian-breed-machine-sliced-el-catedratico
12593	El Catedrático	Pack bellota: 15 sobres de jamón de bellota 100% ibérico	Acorn Pack: 15 packs of 100% Iberian acorn-fed ham	pack-bellota-15-sobres-de-jamon-de-bellota-100-iberico	acorn-pack-15-packs-of-100-iberian-acorn-fed-ham
12596	El Catedrático	Pack campo: 15 sobres de jamón de cebo de campo ibérico 50% raza ibérica	Field pack: 15 packs of Iberian free-range grain-fed ham 50% Iberian breed	pack-campo-15-sobres-de-jamon-de-cebo-de-campo-iberico-50-raza-iberica	field-pack-15-packs-of-iberian-free-range-grain-fed-ham-50-iberian-breed
12599	El Catedrático	Jamón de cebo ibérico 50% de 8 kg + jamonero y cuchillo gratis	Grain-fed ham Iberian 50% of 8 kg + free ham holder and knife	jamon-de-cebo-iberico-50-de-8-kg-jamonero-y-cuchillo-gratis	grain-fed-ham-iberian-50-of-8-kg-free-ham-holder-and-knife
12602	El Catedrático	Chorizo para asar	Chorizo for grilling	chorizo-para-asar	chorizo-for-grilling
12605	El Catedrático	Costilla adobada curada	Cured Marinated Rib	costilla-adobada-curada	cured-marinated-rib
12608	El Catedrático	Lomo adobado semicurado	Cured loin semi-cured marinated	lomo-adobado-semicurado	cured-loin-semi-cured-marinated
12611	El Catedrático	Panceta adobada curada	Cured marinated bacon	panceta-adobada-curada	cured-marinated-bacon
12614	El Catedrático	Jamón reserva (Deshuesado)	Ham reserve (boneless)	jamon-reserva-deshuesado-2	ham-reserve-boneless-el-catedratico
12617	El Catedrático	Jamón reserva (Cortado a máquina)	Ham reservation (machine-sliced)	jamon-reserva-cortado-a-maquina-2	ham-reservation-machine-sliced-el-catedratico
12631	El Catedrático	Codillo de jamón curado	Ham hock from ham cured	codillo-de-jamon-curado-2	ham-hock-from-ham-cured-el-catedratico
12634	El Catedrático	Virutas de jamón premium	Ham shavings premium	virutas-de-jamon-premium-2	ham-shavings-premium-el-catedratico
12649	El Catedrático	Taco de jamón reserva	Ham chunk reservation	taco-de-jamon-reserva-2	ham-chunk-reservation-el-catedratico
